sim_time, uav1/rotor_0_joint?0/velocity
135.808, 47.4814
135.812, 47.3785
135.816, 47.2538
135.82, 47.1289
135.824, 47.0038
135.828, 46.8787
135.832, 46.7721
135.836, 46.6906
135.84, 46.6304
135.844, 46.5791
135.848, 46.5725
135.852, 46.6137
135.856, 46.6953
135.86, 46.8061
135.864, 46.9553
135.868, 47.1153
135.872, 47.2658
135.876, 47.4095
135.88, 47.5483
135.884, 47.649
135.888, 47.7222
135.892, 47.7753
135.896, 47.759
135.9, 47.7265
135.904, 47.6803
135.908, 47.613
135.912, 47.5278
135.916, 47.4274
135.92, 47.3047
135.924, 47.163
135.928, 47.0329
135.932, 46.9221
135.936, 46.8369
135.94, 46.7551
135.944, 46.6946
135.948, 46.6524
135.952, 46.6442
135.956, 46.683
135.96, 46.7627
135.964, 46.8722
135.968, 46.9689
135.972, 47.0735
135.976, 47.1667
135.98, 47.2687
135.984, 47.36
135.988, 47.4607
135.992, 47.4995
135.996, 47.5104
136, 47.5054
136.004, 47.4825
136.008, 47.4352
136.012, 47.3671
136.016, 47.2997
136.02, 47.2237
136.024, 47.1497
136.028, 47.068
136.032, 46.9706
136.036, 46.8782
136.04, 46.8181
136.044, 46.7948
136.048, 46.7749
136.052, 46.7579
136.056, 46.7435
136.06, 46.7312
136.064, 46.73
136.068, 46.7796
136.072, 46.8673
136.076, 46.9654
136.08, 47.0538
136.084, 47.1524
136.088, 47.2583
136.092, 47.3181
136.096, 47.3615
136.1, 47.393
136.104, 47.3987
136.108, 47.3823
136.112, 47.3591
136.116, 47.3208
136.12, 47.2788
136.124, 47.2337
136.128, 47.1768
136.132, 47.1097
136.136, 47.0525
136.14, 46.9852
136.144, 46.9186
136.148, 46.8711
136.152, 46.8399
136.156, 46.8226
136.16, 46.8079
136.164, 46.7953
136.168, 46.8099
136.172, 46.8893
136.176, 46.9641
136.18, 47.0356
136.184, 47.122
136.188, 47.2019
136.192, 47.2599
136.196, 47.3536
136.2, 47.4217
136.204, 47.4711
136.208, 47.507
136.212, 47.533
136.216, 47.5348
136.22, 47.5169
136.224, 47.4923
136.228, 47.4436
136.232, 47.3834
136.236, 47.3322
136.24, 47.2793
136.244, 47.2249
136.248, 47.1785
136.252, 47.139
136.256, 47.1054
136.26, 47.0674
136.264, 47.0444
136.268, 47.0433
136.272, 47.0588
136.276, 47.0872
136.28, 47.1422
136.284, 47.1822
136.288, 47.2456
136.292, 47.3089
136.296, 47.3892
136.3, 47.5679
136.304, 47.6977
136.308, 47.792
136.312, 47.8604
136.316, 47.8929
136.32, 47.9165
136.324, 47.8886
136.328, 47.8462
136.332, 47.7823
136.336, 47.7092
136.34, 47.6284
136.344, 47.5503
136.348, 47.4744
136.352, 47.4097
136.356, 47.3453
136.36, 47.2812
136.364, 47.2451
136.368, 47.2329
136.372, 47.2318
136.376, 47.2309
136.38, 47.2466
136.384, 47.2924
136.388, 47.4288
136.392, 47.5279
136.396, 47.6171
136.4, 47.6819
136.404, 47.7461
136.408, 47.7927
136.412, 47.8266
136.416, 47.8511
136.42, 47.8422
136.424, 47.8253
136.428, 47.8016
136.432, 47.7721
136.436, 47.7192
136.44, 47.6462
136.444, 47.5654
136.448, 47.4873
136.452, 47.4671
136.456, 47.45
136.46, 47.4353
136.464, 47.4229
136.468, 47.4123
136.472, 47.4299
136.476, 47.4771
136.48, 47.563
136.484, 47.6426
136.488, 47.7175
136.492, 47.8064
136.496, 47.8709
136.5, 47.9349
136.504, 47.9814
136.508, 47.998
136.512, 47.9952
136.516, 47.9835
136.52, 47.9736
136.524, 47.9373
136.528, 47.897
136.532, 47.8442
136.536, 47.7899
136.54, 47.7343
136.544, 47.6869
136.548, 47.6465
136.552, 47.6122
136.556, 47.5829
136.56, 47.5579
136.564, 47.5552
136.568, 47.5528
136.572, 47.5664
136.576, 47.6106
136.58, 47.6772
136.584, 47.7427
136.588, 47.8075
136.592, 47.9061
136.596, 47.9949
136.6, 48.0422
136.604, 48.0421
136.608, 48.0421
136.612, 48.0592
136.616, 48.0474
136.62, 48.028
136.624, 48.0022
136.628, 47.9617
136.632, 47.9179
136.636, 47.8712
136.64, 47.8222
136.644, 47.7711
136.648, 47.7276
136.652, 47.6905
136.656, 47.6682
136.66, 47.6585
136.664, 47.6502
136.668, 47.7575
136.672, 47.8354
136.676, 47.9092
136.68, 47.9799
136.684, 48.0657
136.688, 48.1452
136.692, 48.3577
136.696, 48.512
136.7, 48.6241
136.704, 48.7055
136.708, 48.7474
136.712, 48.7606
136.716, 48.7564
136.72, 48.7344
136.724, 48.7063
136.728, 48.6731
136.732, 48.6355
136.736, 48.5849
136.74, 48.5325
136.744, 48.4785
136.748, 48.5826
136.752, 48.5583
136.756, 48.5377
136.76, 48.5294
136.764, 48.5507
136.768, 48.5833
136.772, 48.6415
136.776, 48.7181
136.78, 48.8081
136.784, 48.8907
136.788, 49.0022
136.792, 49.066
136.796, 49.1124
136.8, 49.146
136.804, 49.1704
136.808, 49.2053
136.812, 49.1726
136.816, 49.1354
136.82, 49.0944
136.824, 49.0317
136.828, 48.9596
136.832, 48.889
136.836, 48.8473
136.84, 48.8118
136.844, 48.763
136.848, 48.7121
136.852, 48.6409
136.856, 48.5894
136.86, 48.5549
136.864, 48.5348
136.868, 48.5269
136.872, 48.5833
136.876, 48.6586
136.88, 48.7305
136.884, 48.7999
136.888, 48.8159
136.892, 48.8276
136.896, 48.8228
136.9, 48.8188
136.904, 48.7689
136.908, 48.7357
136.912, 48.6981
136.916, 48.6661
136.92, 48.5924
136.924, 48.5203
136.928, 48.4496
136.932, 48.38
136.936, 48.3114
136.94, 48.2623
136.944, 48.239
136.948, 48.2006
136.952, 48.1678
136.956, 48.1492
136.96, 48.1333
136.964, 48.1599
136.968, 48.1792
136.972, 48.1932
136.976, 48.2206
136.98, 48.2576
136.984, 48.2674
136.988, 48.2916
136.992, 48.3436
136.996, 48.4158
137, 48.4682
137.004, 48.4891
137.008, 48.5042
137.012, 48.5152
137.016, 48.5102
137.02, 48.5059
137.024, 48.493
137.028, 48.482
137.032, 48.4634
137.036, 48.4382
137.04, 48.4075
137.044, 48.3905
137.048, 48.3761
137.052, 48.3545
137.056, 48.3269
137.06, 48.3033
137.064, 48.2647
137.068, 48.2317
137.072, 48.2222
137.076, 48.2416
137.08, 48.2028
137.084, 48.3135
137.088, 48.4111
137.092, 48.4648
137.096, 48.5382
137.1, 48.6086
137.104, 48.6084
137.108, 48.599
137.112, 48.5816
137.116, 48.5761
137.12, 48.5714
137.124, 48.5581
137.128, 48.6059
137.132, 48.6406
137.136, 48.6658
137.14, 48.6669
137.144, 48.6488
137.148, 48.6241
137.152, 48.6123
137.156, 48.5929
137.16, 48.5672
137.164, 48.5545
137.168, 48.4601
137.172, 48.389
137.176, 48.3656
137.18, 48.3455
137.184, 48.3484
137.188, 48.3676
137.192, 48.416
137.196, 48.3978
137.2, 48.373
137.204, 48.3705
137.208, 48.4009
137.212, 48.3849
137.216, 48.3806
137.22, 48.3769
137.224, 48.3645
137.228, 48.3354
137.232, 48.2734
137.236, 48.2206
137.24, 48.1756
137.244, 48.128
137.248, 48.0688
137.252, 48.0184
137.256, 47.9662
137.26, 47.9309
137.264, 47.8823
137.268, 47.8316
137.272, 47.807
137.276, 47.786
137.28, 47.7031
137.284, 47.6418
137.288, 47.608
137.292, 47.5329
137.296, 47.4689
137.3, 47.4236
137.304, 47.4221
137.308, 47.3931
137.312, 47.3683
137.316, 47.3379
137.32, 47.3119
137.324, 47.2899
137.328, 47.3066
137.332, 47.3188
137.336, 47.2771
137.34, 47.2323
137.344, 47.1849
137.348, 47.1352
137.352, 47.0743
137.356, 47.013
137.36, 46.9609
137.364, 46.8979
137.368, 46.8442
137.372, 46.7891
137.376, 46.7422
137.38, 46.7023
137.384, 46.6682
137.388, 46.7176
137.392, 46.7535
137.396, 46.7796
137.4, 46.8329
137.404, 46.8074
137.408, 46.7856
137.412, 46.7671
137.416, 46.742
137.42, 46.7206
137.424, 46.6746
137.428, 46.6446
137.432, 46.6098
137.436, 46.5894
137.44, 46.572
137.444, 46.5572
137.448, 46.5539
137.452, 46.5139
137.456, 46.4798
137.46, 46.4601
137.464, 46.4633
137.468, 46.4657
137.472, 46.4573
137.476, 46.4409
137.48, 46.4176
137.484, 46.3978
137.488, 46.3809
137.492, 46.3758
137.496, 46.3528
137.5, 46.3333
137.504, 46.354
137.508, 46.3529
137.512, 46.3519
137.516, 46.3418
137.52, 46.3239
137.524, 46.3644
137.528, 46.4111
137.532, 46.4449
137.536, 46.4396
137.54, 46.4258
137.544, 46.4234
137.548, 46.4366
137.552, 46.4326
137.556, 46.4198
137.56, 46.3904
137.564, 46.3653
137.568, 46.3439
137.572, 46.3164
137.576, 46.3022
137.58, 46.2902
137.584, 46.2892
137.588, 46.2883
137.592, 46.2876
137.596, 46.287
137.6, 46.2865
137.604, 46.3029
137.608, 46.3148
137.612, 46.3009
137.616, 46.2797
137.62, 46.2808
137.624, 46.3159
137.628, 46.3414
137.632, 46.36
137.636, 46.3734
137.64, 46.3694
137.644, 46.3567
137.648, 46.3552
137.652, 46.37
137.656, 46.3665
137.66, 46.3542
137.664, 46.5412
137.668, 46.6942
137.672, 46.8053
137.676, 46.6725
137.68, 46.5592
137.684, 46.472
137.688, 46.3977
137.692, 46.3716
137.696, 46.3493
137.7, 46.3302
137.704, 46.3141
137.708, 46.3095
137.712, 46.3196
137.716, 46.3441
137.72, 46.3619
137.724, 46.3596
137.728, 46.3484
137.732, 46.3388
137.736, 46.3213
137.74, 46.2972
137.744, 46.2766
137.748, 46.259
137.752, 46.2441
137.756, 46.2221
137.76, 46.2033
137.764, 46.1966
137.768, 46.1909
137.772, 46.1767
137.776, 46.1646
137.78, 46.1637
137.784, 46.1793
137.788, 46.2078
137.792, 46.2286
137.796, 46.278
137.8, 46.251
137.804, 46.228
137.808, 46.2083
137.812, 46.2633
137.816, 46.3032
137.82, 46.3322
137.824, 46.3705
137.828, 46.3983
137.832, 46.372
137.836, 46.3497
137.84, 46.3306
137.844, 46.3144
137.848, 46.3231
137.852, 46.3639
137.856, 46.3763
137.86, 46.3853
137.864, 46.3795
137.868, 46.3746
137.872, 46.3704
137.876, 46.3669
137.88, 46.3784
137.884, 46.404
137.888, 46.3769
137.892, 46.3538
137.896, 46.3435
137.9, 46.3346
137.904, 46.3271
137.908, 46.3206
137.912, 46.3059
137.916, 46.2933
137.92, 46.2918
137.924, 46.3068
137.928, 46.3176
137.932, 46.3126
137.936, 46.3083
137.94, 46.3187
137.944, 46.3263
137.948, 46.3107
137.952, 46.2881
137.956, 46.2688
137.96, 46.2617
137.964, 46.1814
137.968, 46.1129
137.972, 46.0917
137.976, 46.0644
137.98, 46.0411
137.984, 46.0398
137.988, 46.0549
137.992, 46.066
137.996, 46.0912
138, 46.1095
138.004, 46.1399
138.008, 46.1964
138.012, 46.2203
138.016, 46.2548
138.02, 46.2799
138.024, 46.2981
138.028, 46.3113
138.032, 46.3209
138.036, 46.3279
138.04, 46.3501
138.044, 46.3496
138.048, 46.3398
138.052, 46.3222
138.056, 46.3072
138.06, 46.2944
138.064, 46.3602
138.068, 46.408
138.072, 46.4255
138.076, 46.4231
138.08, 46.4537
138.084, 46.4931
138.088, 46.5217
138.092, 46.5143
138.096, 46.4987
138.1, 46.4855
138.104, 46.4649
138.108, 46.4668
138.112, 46.4854
138.116, 46.4834
138.12, 46.4975
138.124, 46.5249
138.128, 46.5448
138.132, 46.5764
138.136, 46.5994
138.14, 46.5991
138.144, 46.5989
138.148, 46.5894
138.152, 46.572
138.156, 46.5479
138.16, 46.5274
138.164, 46.5006
138.168, 46.4778
138.172, 46.4769
138.176, 46.4669
138.18, 46.4683
138.184, 46.4693
138.188, 46.4872
138.192, 46.4849
138.196, 46.4737
138.2, 46.542
138.204, 46.6088
138.208, 46.6745
138.212, 46.7222
138.216, 46.7224
138.22, 46.7398
138.224, 46.7868
138.228, 46.821
138.232, 46.8158
138.236, 46.7928
138.24, 46.7732
138.244, 46.7767
138.248, 46.7688
138.252, 46.7527
138.256, 46.7205
138.26, 46.693
138.264, 46.6789
138.268, 46.6668
138.272, 46.6566
138.276, 46.6386
138.28, 46.6139
138.284, 46.6115
138.288, 46.6094
138.292, 46.6077
138.296, 46.5876
138.3, 46.5798
138.304, 46.5846
138.308, 46.5881
138.312, 46.571
138.316, 46.5563
138.32, 46.5438
138.324, 46.5332
138.328, 46.5241
138.332, 46.5164
138.336, 46.5098
138.34, 46.5166
138.344, 46.4914
138.348, 46.47
138.352, 46.4331
138.356, 46.4017
138.36, 46.3657
138.364, 46.3628
138.368, 46.3604
138.372, 46.3583
138.376, 46.3286
138.38, 46.3034
138.384, 46.2912
138.388, 46.2807
138.392, 46.2719
138.396, 46.3095
138.4, 46.3539
138.404, 46.3691
138.408, 46.38
138.412, 46.56
138.416, 46.6906
138.42, 46.7855
138.424, 46.8544
138.428, 46.8872
138.432, 46.8444
138.436, 46.8079
138.44, 46.7675
138.444, 46.7238
138.448, 46.6772
138.452, 46.6376
138.456, 46.6131
138.46, 46.6432
138.464, 46.6651
138.468, 46.6644
138.472, 46.6638
138.476, 46.654
138.48, 46.6456
138.484, 46.6496
138.488, 46.6525
138.492, 46.6444
138.496, 46.6374
138.5, 46.6222
138.504, 46.6
138.508, 46.5996
138.512, 46.5993
138.516, 46.6504
138.52, 46.6531
138.524, 46.6449
138.528, 46.6491
138.532, 46.6229
138.536, 46.6006
138.54, 46.5908
138.544, 46.5825
138.548, 46.5662
138.552, 46.5429
138.556, 46.5231
138.56, 46.497
138.564, 46.484
138.568, 46.4729
138.572, 46.4728
138.576, 46.4633
138.58, 46.4367
138.584, 46.4327
138.588, 46.4434
138.592, 46.4512
138.596, 46.4569
138.6, 46.461
138.604, 46.4348
138.608, 46.4217
138.612, 46.4105
138.616, 46.4011
138.62, 46.4205
138.624, 46.4345
138.628, 46.462
138.632, 46.4819
138.636, 46.4963
138.64, 46.4927
138.644, 46.4804
138.648, 46.4605
138.652, 46.4344
138.656, 46.4213
138.66, 46.4102
138.664, 46.4101
138.668, 46.4099
138.672, 46.3912
138.676, 46.3753
138.68, 46.3617
138.684, 46.3501
138.688, 46.3403
138.692, 46.3319
138.696, 46.3247
138.7, 46.3306
138.704, 46.3237
138.708, 46.3643
138.712, 46.3766
138.716, 46.3442
138.72, 46.326
138.724, 46.3197
138.728, 46.3614
138.732, 46.3917
138.736, 46.4136
138.74, 46.3665
138.744, 46.3171
138.748, 46.275
138.752, 46.2391
138.756, 46.2178
138.76, 46.209
138.764, 46.2014
138.768, 46.2067
138.772, 46.1995
138.776, 46.1933
138.78, 46.1788
138.784, 46.12
138.788, 46.0792
138.792, 46.0444
138.796, 46.0147
138.8, 45.9895
138.804, 45.968
138.808, 46.0544
138.812, 46.0511
138.816, 46.0631
138.82, 46.0891
138.824, 46.1079
138.828, 46.0967
138.832, 46.0779
138.836, 46.0712
138.84, 46.0778
138.844, 46.1513
138.848, 46.1875
138.852, 46.1966
138.856, 46.2204
138.86, 46.2549
138.864, 46.2972
138.868, 46.2859
138.872, 46.2669
138.876, 46.2508
138.88, 46.2371
138.884, 46.2161
138.888, 46.2174
138.892, 46.2183
138.896, 46.219
138.9, 46.21
138.904, 46.2023
138.908, 46.1957
138.912, 46.1901
138.916, 46.1761
138.92, 46.1734
138.924, 46.1864
138.928, 46.213
138.932, 46.2151
138.936, 46.2166
138.94, 46.2177
138.944, 46.253
138.948, 46.2389
138.952, 46.2269
138.956, 46.2074
138.96, 46.1908
138.964, 46.186
138.968, 46.1818
138.972, 46.1783
138.976, 46.1753
138.98, 46.1634
138.984, 46.2995
138.988, 46.3811
138.992, 46.3666
138.996, 46.3172
139, 46.2844
139.004, 46.2471
139.008, 46.206
139.012, 46.1711
139.016, 46.1413
139.02, 46.1159
139.024, 46.1035
139.028, 46.093
139.032, 46.0469
139.036, 46.1461
139.04, 46.2181
139.044, 46.3564
139.048, 46.4568
139.052, 46.5298
139.056, 46.5999
139.06, 46.668
139.064, 46.7175
139.068, 46.7534
139.072, 46.7795
139.076, 46.8157
139.08, 46.8419
139.084, 46.861
139.088, 46.8748
139.092, 46.8849
139.096, 46.8921
139.1, 46.8975
139.104, 46.881
139.108, 46.8576
139.112, 47.0788
139.116, 47.2565
139.12, 47.3856
139.124, 47.4622
139.128, 47.5177
139.132, 47.5581
139.136, 47.5874
139.14, 47.6087
139.144, 47.6414
139.148, 47.5335
139.152, 47.4508
139.156, 47.3804
139.16, 47.3203
139.164, 47.2784
139.168, 47.2613
139.172, 47.256
139.176, 47.2648
139.18, 47.259
139.184, 47.2541
139.188, 47.2498
139.192, 47.1812
139.196, 47.1692
139.2, 47.1497
139.204, 47.1238
139.208, 47.1017
139.212, 47.0828
139.216, 47.0203
139.22, 46.9764
139.224, 46.9482
139.228, 46.9242
139.232, 46.9038
139.236, 46.8399
139.24, 46.7669
139.244, 46.6583
139.248, 46.575
139.252, 46.5041
139.256, 46.4436
139.26, 46.4107
139.264, 46.3826
139.268, 46.3587
139.272, 46.3383
139.276, 46.3209
139.28, 46.3278
139.284, 46.3329
139.288, 46.371
139.292, 46.4158
139.296, 46.4828
139.3, 46.5486
139.304, 46.562
139.308, 46.5717
139.312, 46.5788
139.316, 46.6011
139.32, 46.7377
139.324, 46.7509
139.328, 46.7605
139.332, 46.7675
139.336, 46.7897
139.34, 46.8231
139.344, 46.8473
139.348, 46.8477
139.352, 46.8386
139.356, 46.8215
139.36, 46.8069
139.364, 46.8184
139.368, 46.8043
139.372, 46.7923
139.376, 46.782
139.38, 46.764
139.384, 46.7487
139.388, 46.7356
139.392, 46.7152
139.396, 46.6885
139.4, 46.675
139.404, 46.6729
139.408, 46.671
139.412, 46.6694
139.416, 46.6588
139.42, 46.6497
139.424, 46.6698
139.428, 46.7016
139.432, 46.7075
139.436, 46.7118
139.44, 46.7321
139.444, 46.7468
139.448, 46.7575
139.452, 46.7653
139.456, 46.7881
139.46, 46.8047
139.464, 46.8019
139.468, 46.7995
139.472, 46.7697
139.476, 46.7535
139.48, 46.619
139.484, 46.5323
139.488, 46.4584
139.492, 46.3954
139.496, 46.3881
139.5, 46.3541
139.504, 46.3251
139.508, 46.2911
139.512, 46.2343
139.516, 46.1951
139.52, 46.1525
139.524, 46.1161
139.528, 46.162
139.532, 46.1953
139.536, 46.1712
139.54, 46.1413
139.544, 46.1159
139.548, 46.1036
139.552, 46.0745
139.556, 46.0497
139.56, 46.0378
139.564, 46.0707
139.568, 46.0946
139.572, 46.1119
139.576, 46.0816
139.58, 46.0464
139.584, 46.0258
139.588, 46.0174
139.592, 46.0215
139.596, 46.0245
139.6, 46.0266
139.604, 46.0182
139.608, 45.9924
139.612, 45.9704
139.616, 45.9517
139.62, 45.9358
139.624, 45.9129
139.628, 45.8934
139.632, 45.8768
139.636, 46.0226
139.64, 46.1284
139.644, 46.1881
139.648, 46.2314
139.652, 46.2298
139.656, 46.2445
139.66, 46.2552
139.664, 46.2501
139.668, 46.2457
139.672, 46.242
139.676, 46.2388
139.68, 46.2362
139.684, 46.2491
139.688, 46.2929
139.692, 46.3419
139.696, 46.3603
139.7, 46.3909
139.704, 46.4474
139.708, 46.4885
139.712, 46.4582
139.716, 46.4231
139.72, 46.421
139.724, 46.4193
139.728, 46.4337
139.732, 46.3929
139.736, 46.3396
139.74, 46.2849
139.744, 46.2475
139.748, 46.225
139.752, 46.2058
139.756, 46.2271
139.76, 46.3113
139.764, 46.3553
139.768, 46.3872
139.772, 46.4276
139.776, 46.4569
139.78, 46.4954
139.784, 46.5406
139.788, 46.5561
139.792, 46.553
139.796, 46.5652
139.8, 46.574
139.804, 46.5804
139.808, 46.5851
139.812, 46.5885
139.816, 46.5805
139.82, 46.5552
139.824, 46.5243
139.828, 46.5073
139.832, 46.4928
139.836, 46.4711
139.84, 46.4526
139.844, 46.4276
139.848, 46.4063
139.852, 46.3882
139.856, 46.3634
139.86, 46.4103
139.864, 46.4444
139.868, 46.4691
139.872, 46.4871
139.876, 46.5001
139.88, 46.496
139.884, 46.4924
139.888, 46.504
139.892, 46.5296
139.896, 46.5654
139.9, 46.8493
139.904, 46.7657
139.908, 46.6851
139.912, 46.6721
139.916, 46.6704
139.92, 46.6689
139.924, 46.7353
139.928, 46.8352
139.932, 46.9077
139.936, 46.9603
139.94, 46.9813
139.944, 46.9966
139.948, 47.0249
139.952, 47.0455
139.956, 47.0349
139.96, 47.0074
139.964, 46.9932
139.968, 47.0052
139.972, 47.014
139.976, 47.0081
139.98, 46.9103
139.984, 46.8176
139.988, 46.7479
139.992, 46.6978
139.996, 46.6551
140, 46.628
140.004, 46.605
140.008, 46.576
140.012, 46.542
140.016, 46.5131
140.02, 46.4977
140.024, 46.4846
140.028, 46.4735
140.032, 46.4732
140.036, 46.473
140.04, 46.4728
140.044, 46.4727
140.048, 46.4726
140.052, 46.524
140.056, 46.5441
140.06, 46.5587
140.064, 46.5866
140.068, 46.6067
140.072, 46.6214
140.076, 46.6493
140.08, 46.6523
140.084, 46.6889
140.088, 46.6011
140.092, 46.5263
140.096, 46.4718
140.1, 46.4347
140.104, 46.403
140.108, 46.3761
140.112, 46.3717
140.116, 46.3679
140.12, 46.3647
140.124, 46.3769
140.128, 46.3538
140.132, 46.3527
140.136, 46.3517
140.14, 46.3416
140.144, 46.333
140.148, 46.2979
140.152, 46.2679
140.156, 46.2516
140.16, 46.2285
140.164, 46.2088
140.168, 46.1827
140.172, 46.1512
140.176, 46.1243
140.18, 46.12
140.184, 46.1304
140.188, 46.0973
140.192, 46.0598
140.196, 46.0465
140.2, 46.0444
140.204, 46.0426
140.208, 46.0225
140.212, 46.1972
140.216, 46.3412
140.22, 46.4458
140.224, 46.3847
140.228, 46.3233
140.232, 46.271
140.236, 46.245
140.24, 46.2228
140.244, 46.204
140.248, 46.1879
140.252, 46.1741
140.256, 46.1624
140.26, 46.1618
140.264, 46.1951
140.268, 46.2193
140.272, 46.2197
140.276, 46.22
140.28, 46.1829
140.284, 46.1514
140.288, 46.1245
140.292, 46.1016
140.296, 46.0728
140.3, 46.0389
140.304, 46.0194
140.308, 46.0027
140.312, 45.9793
140.316, 45.9592
140.32, 45.9236
140.324, 45.9025
140.328, 45.8846
140.332, 45.8693
140.336, 45.8563
140.34, 45.8544
140.344, 45.8529
140.348, 45.8515
140.352, 45.8504
140.356, 45.8494
140.36, 45.8486
140.364, 45.8479
140.368, 45.864
140.372, 46.1165
140.376, 46.2826
140.38, 46.386
140.384, 46.4611
140.388, 46.4985
140.392, 46.4667
140.396, 46.4025
140.4, 46.3385
140.404, 46.2746
140.408, 46.2202
140.412, 46.1832
140.416, 46.1516
140.42, 46.1247
140.424, 46.1017
140.428, 46.2375
140.432, 46.4049
140.436, 46.5092
140.44, 46.5678
140.444, 46.6103
140.448, 46.6584
140.452, 46.6933
140.456, 46.7187
140.46, 46.7543
140.464, 46.7801
140.468, 46.7989
140.472, 46.8297
140.476, 46.8521
140.48, 46.8516
140.484, 46.8419
140.488, 46.8437
140.492, 46.8623
140.496, 46.8139
140.5, 46.7726
140.504, 46.6724
140.508, 46.6149
140.512, 46.5659
140.516, 46.5149
140.52, 46.4807
140.524, 46.433
140.528, 46.3644
140.532, 46.3246
140.536, 46.3
140.54, 46.2883
140.544, 46.2783
140.548, 46.2969
140.552, 46.2856
140.556, 46.2853
140.56, 46.2851
140.564, 46.2848
140.568, 46.2846
140.572, 46.2845
140.576, 46.2658
140.58, 46.2405
140.584, 46.2097
140.588, 46.1835
140.592, 46.1797
140.596, 46.1672
140.6, 46.1473
140.604, 46.121
140.608, 46.08
140.612, 46.0451
140.616, 46.0061
140.62, 45.9635
140.624, 45.9365
140.628, 46.0487
140.632, 46.1302
140.636, 46.155
140.64, 46.173
140.644, 46.1861
140.648, 46.1819
140.652, 46.1925
140.656, 46.1874
140.66, 46.2137
140.664, 46.2329
140.668, 46.2467
140.672, 46.274
140.676, 46.3282
140.68, 46.3676
140.684, 46.3789
140.688, 46.3648
140.692, 46.362
140.696, 46.3921
140.7, 46.414
140.704, 46.3947
140.708, 46.369
140.712, 46.347
140.716, 46.3284
140.72, 46.3032
140.724, 46.2817
140.728, 46.2727
140.732, 46.2557
140.736, 46.2505
140.74, 46.2596
140.744, 46.2538
140.748, 46.2489
140.752, 46.2262
140.756, 46.2161
140.76, 46.2075
140.764, 46.2002
140.768, 46.1754
140.772, 46.1635
140.776, 46.1627
140.78, 46.1786
140.784, 46.2073
140.788, 46.2282
140.792, 46.2271
140.796, 46.2169
140.8, 46.2081
140.804, 46.2116
140.808, 46.2141
140.812, 46.2058
140.816, 46.1801
140.82, 46.1583
140.824, 46.1396
140.828, 46.1331
140.832, 46.1275
140.836, 46.1134
140.84, 46.0921
140.844, 46.1961
140.848, 46.1626
140.852, 46.1433
140.856, 46.1362
140.86, 46.2969
140.864, 46.4308
140.868, 46.5453
140.872, 46.6284
140.876, 46.5867
140.88, 46.5419
140.884, 46.5129
140.888, 46.5533
140.892, 46.5998
140.896, 46.6336
140.9, 46.6581
140.904, 46.6491
140.908, 46.6415
140.912, 46.635
140.916, 46.6419
140.92, 46.6354
140.924, 46.6298
140.928, 46.6157
140.932, 46.613
140.936, 46.626
140.94, 46.6354
140.944, 46.6594
140.948, 46.6768
140.952, 46.6744
140.956, 46.6877
140.96, 46.6744
140.964, 46.5887
140.968, 46.525
140.972, 46.4707
140.976, 46.4245
140.98, 46.4891
140.984, 46.5187
140.988, 46.5231
140.992, 46.5263
140.996, 46.5458
141, 46.5943
141.004, 46.6124
141.008, 46.6255
141.012, 46.635
141.016, 46.6419
141.02, 46.647
141.024, 46.6118
141.028, 46.5911
141.032, 46.5735
141.036, 46.5585
141.04, 46.5457
141.044, 46.5348
141.048, 46.5255
141.052, 46.5083
141.056, 46.5499
141.06, 46.5973
141.064, 46.6489
141.068, 46.6864
141.072, 46.6826
141.076, 46.6793
141.08, 46.6765
141.084, 46.6555
141.088, 46.6377
141.092, 46.6132
141.096, 46.5923
141.1, 46.5745
141.104, 46.5129
141.108, 46.4604
141.112, 46.4157
141.116, 46.3776
141.12, 46.3358
141.124, 46.3095
141.128, 46.2964
141.132, 46.2759
141.136, 46.2584
141.14, 46.2343
141.144, 46.2137
141.148, 46.1962
141.152, 46.1812
141.156, 46.1592
141.16, 46.1312
141.164, 46.098
141.168, 46.079
141.172, 46.0628
141.176, 46.0397
141.18, 46.02
141.184, 46.0125
141.188, 46.0062
141.192, 45.9915
141.196, 45.9696
141.2, 45.9418
141.204, 45.918
141.208, 45.9071
141.212, 45.907
141.216, 45.9069
141.22, 45.8976
141.224, 45.8897
141.228, 45.8943
141.232, 45.8977
141.236, 45.9002
141.24, 45.902
141.244, 45.9033
141.248, 45.9042
141.252, 45.9049
141.256, 45.957
141.26, 45.9217
141.264, 45.8824
141.268, 45.8395
141.272, 45.8123
141.276, 45.7891
141.28, 45.7601
141.284, 45.8518
141.288, 46.0044
141.292, 46.1325
141.296, 46.2426
141.3, 46.3054
141.304, 46.3167
141.308, 46.3118
141.312, 46.3076
141.316, 46.3182
141.32, 46.3259
141.324, 46.3315
141.328, 46.3244
141.332, 46.3091
141.336, 46.2867
141.34, 46.2677
141.344, 46.2514
141.348, 46.2376
141.352, 46.2258
141.356, 46.2158
141.36, 46.2171
141.364, 46.2353
141.368, 46.2332
141.372, 46.2313
141.376, 46.2298
141.38, 46.2961
141.384, 46.2942
141.388, 46.2834
141.392, 46.2834
141.396, 46.2834
141.4, 46.4038
141.404, 46.4397
141.408, 46.4657
141.412, 46.4846
141.416, 46.4827
141.42, 46.4811
141.424, 46.4798
141.428, 46.4508
141.432, 46.426
141.436, 46.3771
141.44, 46.3261
141.444, 46.2827
141.448, 46.2271
141.452, 46.1797
