sim_time, uav1/rotor_3_joint?0/velocity
162.212, -46.6619
162.216, -46.6959
162.22, -46.7377
162.224, -46.7853
162.228, -46.8026
162.232, -46.8001
162.236, -46.798
162.24, -46.7777
162.244, -46.7603
162.248, -46.7455
162.252, -46.7329
162.256, -46.7222
162.26, -46.7224
162.264, -46.6575
162.268, -46.5929
162.272, -46.5193
162.276, -46.4566
162.28, -46.4124
162.284, -46.3748
162.288, -46.3427
162.292, -46.3247
162.296, -46.3186
162.3, -46.3433
162.304, -46.3785
162.308, -46.4041
162.312, -46.4227
162.316, -46.3928
162.32, -46.3766
162.324, -46.4027
162.328, -46.4217
162.332, -46.4105
162.336, -46.4103
162.34, -46.4101
162.344, -46.427
162.348, -46.4565
162.352, -46.4309
162.356, -46.4091
162.36, -46.3905
162.364, -46.3747
162.368, -46.352
162.372, -46.3326
162.376, -46.316
162.38, -46.3019
162.384, -46.3141
162.388, -46.3003
162.392, -46.2885
162.396, -46.2785
162.4, -46.2699
162.404, -46.2534
162.408, -46.23
162.412, -46.21
162.416, -46.1837
162.42, -46.1706
162.424, -46.1595
162.428, -46.245
162.432, -46.3072
162.436, -46.2758
162.44, -46.2584
162.444, -46.2528
162.448, -46.2612
162.452, -46.2552
162.456, -46.2501
162.46, -46.2365
162.464, -46.2493
162.468, -46.2759
162.472, -46.3124
162.476, -46.3733
162.48, -46.4175
162.484, -46.4496
162.488, -46.4729
162.492, -46.4728
162.496, -46.4448
162.5, -46.4116
162.504, -46.3741
162.508, -46.3329
162.512, -46.2977
162.516, -46.2678
162.52, -46.2515
162.524, -46.2284
162.528, -46.2087
162.532, -46.2012
162.536, -46.1948
162.54, -46.1893
162.544, -46.1847
162.548, -46.1715
162.552, -46.2881
162.556, -46.39
162.56, -46.4812
162.564, -46.4613
162.568, -46.4443
162.572, -46.4298
162.576, -46.4175
162.58, -46.407
162.584, -46.3887
162.588, -46.3639
162.592, -46.3334
162.596, -46.3369
162.6, -46.3395
162.604, -46.3414
162.608, -46.3142
162.612, -46.2911
162.616, -46.2529
162.62, -46.211
162.624, -46.1753
162.628, -46.1449
162.632, -46.1189
162.636, -46.1812
162.64, -46.2264
162.644, -46.2765
162.648, -46.2589
162.652, -46.244
162.656, -46.2405
162.66, -46.3211
162.664, -46.3968
162.668, -46.4518
162.672, -46.4573
162.676, -46.4613
162.68, -46.4642
162.684, -46.4835
162.688, -46.4725
162.692, -46.4539
162.696, -46.438
162.7, -46.4244
162.704, -46.4036
162.708, -46.4395
162.712, -46.4484
162.716, -46.4055
162.72, -46.3503
162.724, -46.294
162.728, -46.2367
162.732, -46.1787
162.736, -46.1477
162.74, -46.1307
162.744, -46.1161
162.748, -46.0944
162.752, -46.076
162.756, -46.0602
162.76, -46.0698
162.764, -46.0767
162.768, -46.0702
162.772, -46.0646
162.776, -46.0598
162.78, -46.0557
162.784, -46.0523
162.788, -46.064
162.792, -46.0725
162.796, -46.0787
162.8, -46.0719
162.804, -46.066
162.808, -46.0518
162.812, -46.0303
162.816, -46.0028
162.82, -45.9793
162.824, -45.95
162.828, -45.925
162.832, -45.9372
162.836, -45.946
162.84, -45.9869
162.844, -46.0337
162.848, -46.1193
162.852, -46.1643
162.856, -46.2657
162.86, -46.3566
162.864, -46.4226
162.868, -46.4533
162.872, -46.4928
162.876, -46.5387
162.88, -46.5548
162.884, -46.5665
162.888, -46.5922
162.892, -46.5936
162.896, -46.5849
162.9, -46.5775
162.904, -46.5712
162.908, -46.5658
162.912, -46.5426
162.916, -46.5229
162.92, -46.5433
162.924, -46.5581
162.928, -46.5175
162.932, -46.4736
162.936, -46.4455
162.94, -46.4308
162.944, -46.409
162.948, -46.3905
162.952, -46.3747
162.956, -46.3612
162.96, -46.359
162.964, -46.4243
162.968, -46.4128
162.972, -46.403
162.976, -46.3946
162.98, -46.3986
162.984, -46.4014
162.988, -46.4551
162.992, -46.4941
162.996, -46.5052
163, -46.5003
163.004, -46.4961
163.008, -46.4925
163.012, -46.4895
163.016, -46.4776
163.02, -46.4675
163.024, -46.4588
163.028, -46.4515
163.032, -46.4743
163.036, -46.4908
163.04, -46.488
163.044, -46.4764
163.048, -46.4757
163.052, -46.5435
163.056, -46.5927
163.06, -46.6284
163.064, -46.6543
163.068, -46.6181
163.072, -46.664
163.076, -46.6974
163.08, -46.7388
163.084, -46.7861
163.088, -46.8548
163.092, -46.9048
163.096, -46.9066
163.1, -46.8981
163.104, -46.9017
163.108, -47.128
163.112, -47.2923
163.116, -47.3772
163.12, -47.4388
163.124, -47.4836
163.128, -47.4733
163.132, -47.4645
163.136, -47.457
163.14, -47.4506
163.144, -47.4452
163.148, -47.422
163.152, -47.4022
163.156, -47.3854
163.16, -47.3803
163.164, -47.376
163.168, -47.3864
163.172, -47.4111
163.176, -47.4022
163.18, -47.3947
163.184, -47.3882
163.188, -47.4124
163.192, -47.4034
163.196, -47.4063
163.2, -47.3981
163.204, -47.3911
163.208, -47.3974
163.212, -47.4019
163.216, -47.4052
163.22, -47.36
163.224, -47.303
163.228, -47.2358
163.232, -47.1786
163.236, -47.1205
163.24, -47.0711
163.244, -47.0289
163.248, -46.9558
163.252, -46.8843
163.256, -46.814
163.26, -46.7634
163.264, -46.7203
163.268, -46.7022
163.272, -46.6681
163.276, -46.6484
163.28, -46.6409
163.284, -46.6252
163.288, -46.5932
163.292, -46.5753
163.296, -46.5814
163.3, -46.5858
163.304, -46.589
163.308, -46.581
163.312, -46.5741
163.316, -46.559
163.32, -46.5461
163.324, -46.5444
163.328, -46.559
163.332, -46.5695
163.336, -46.5772
163.34, -46.5709
163.344, -46.5284
163.348, -46.4922
163.352, -46.4706
163.356, -46.4616
163.36, -46.4352
163.364, -46.4035
163.368, -46.3765
163.372, -46.3627
163.376, -46.351
163.38, -46.3132
163.384, -46.2624
163.388, -46.2191
163.392, -46.1914
163.396, -46.1308
163.4, -46.0791
163.404, -46.035
163.408, -46.0253
163.412, -46.0616
163.416, -46.088
163.42, -46.1243
163.424, -46.1679
163.428, -46.2168
163.432, -46.2081
163.436, -46.1914
163.44, -46.1678
163.444, -46.1571
163.448, -46.1479
163.452, -46.1308
163.456, -46.107
163.46, -46.0866
163.464, -46.0693
163.468, -46.0546
163.472, -46.042
163.476, -46.0405
163.48, -46.0208
163.484, -46.0039
163.488, -45.9988
163.492, -46.008
163.496, -46.0023
163.5, -45.9975
163.504, -45.9933
163.508, -46.004
163.512, -46.0462
163.516, -46.094
163.52, -46.1115
163.524, -46.1242
163.528, -46.1335
163.532, -46.1402
163.536, -46.145
163.54, -46.1486
163.544, -46.1511
163.548, -46.1428
163.552, -46.1265
163.556, -46.094
163.56, -45.992
163.564, -45.9701
163.568, -45.9607
163.572, -45.9528
163.576, -45.946
163.58, -45.9402
163.584, -45.9352
163.588, -45.9217
163.592, -45.9348
163.596, -45.9615
163.6, -45.9637
163.604, -45.9653
163.608, -45.9664
163.612, -45.9673
163.616, -45.9679
163.62, -45.9683
163.624, -45.9499
163.628, -45.925
163.632, -45.913
163.636, -45.9285
163.64, -45.9397
163.644, -45.9256
163.648, -45.8949
163.652, -45.8688
163.656, -45.8558
163.66, -45.8541
163.664, -45.8526
163.668, -46.0394
163.672, -45.9826
163.676, -45.9435
163.68, -45.9102
163.684, -45.8355
163.688, -45.7717
163.692, -45.7267
163.696, -45.6883
163.7, -45.7653
163.704, -45.8384
163.708, -45.9259
163.712, -46.0238
163.716, -46.0949
163.72, -46.1294
163.724, -46.1372
163.728, -46.1945
163.732, -46.236
163.736, -46.2662
163.74, -46.2882
163.744, -46.2689
163.748, -46.2339
163.752, -46.1948
163.756, -46.1615
163.76, -46.1331
163.764, -46.1182
163.768, -46.1291
163.772, -46.137
163.776, -46.1943
163.78, -46.2359
163.784, -46.2834
163.788, -46.2555
163.792, -46.2318
163.796, -46.2209
163.8, -46.2115
163.804, -46.2036
163.808, -46.2083
163.812, -46.2117
163.816, -46.1759
163.82, -46.1454
163.824, -46.1101
163.828, -46.0707
163.832, -46.0279
163.836, -45.9821
163.84, -45.9338
163.844, -45.8927
163.848, -45.8669
163.852, -45.8449
163.856, -45.8262
163.86, -45.8102
163.864, -45.7966
163.868, -45.8268
163.872, -45.8486
163.876, -45.8479
163.88, -45.8473
163.884, -45.8636
163.888, -45.9098
163.892, -46.0637
163.896, -46.1583
163.9, -46.2098
163.904, -46.2471
163.908, -46.2743
163.912, -46.3628
163.916, -46.4099
163.92, -46.4098
163.924, -46.4004
163.928, -46.3738
163.932, -46.3512
163.936, -46.3319
163.94, -46.3154
163.944, -46.2921
163.948, -46.2723
163.952, -46.2647
163.956, -46.2698
163.96, -46.394
163.964, -46.5013
163.968, -46.562
163.972, -46.6061
163.976, -46.6382
163.98, -46.6614
163.984, -46.6613
163.988, -46.6954
163.992, -46.7374
163.996, -46.7851
164, -46.8713
164.004, -46.9167
164.008, -46.9325
164.012, -46.9294
164.016, -46.9589
164.02, -46.9803
164.024, -47.0818
164.028, -47.1556
164.032, -47.2091
164.036, -47.2308
164.04, -47.2465
164.044, -47.2434
164.048, -47.2036
164.052, -47.1697
164.056, -47.1408
164.06, -47.1255
164.064, -47.1124
164.068, -47.1013
164.072, -47.0454
164.076, -46.9884
164.08, -47.0018
164.084, -47.0114
164.088, -47.0701
164.092, -47.1814
164.096, -47.2795
164.1, -47.3163
164.104, -47.3259
164.108, -47.3328
164.112, -47.3378
164.116, -47.3414
164.12, -47.3336
164.124, -47.3269
164.128, -47.3119
164.132, -47.2898
164.136, -47.2803
164.14, -47.2825
164.144, -47.2841
164.148, -47.2754
164.152, -47.268
164.156, -47.2525
164.16, -47.2392
164.164, -47.2279
164.168, -47.2275
164.172, -47.2614
164.176, -47.286
164.18, -47.2866
164.184, -47.3043
164.188, -47.3343
164.192, -47.2532
164.196, -47.1841
164.2, -47.116
164.204, -47.0486
164.208, -46.9819
164.212, -46.9251
164.216, -47.0073
164.22, -47.0327
164.224, -47.0339
164.228, -47.0348
164.232, -47.0354
164.236, -47.0531
164.24, -46.9393
164.244, -46.8609
164.248, -46.7848
164.252, -46.7107
164.256, -46.6011
164.26, -46.5263
164.264, -46.4626
164.268, -46.4175
164.272, -46.3977
164.276, -46.3623
164.28, -46.3321
164.284, -46.2692
164.288, -46.2156
164.292, -46.1606
164.296, -46.1231
164.3, -46.0818
164.304, -46.0466
164.308, -46.0074
164.312, -45.9739
164.316, -45.9454
164.32, -45.9118
164.324, -45.8739
164.328, -45.8324
164.332, -45.8062
164.336, -45.7932
164.34, -45.7822
164.344, -45.782
164.348, -45.7819
164.352, -45.7725
164.356, -45.7645
164.36, -45.7577
164.364, -45.7641
164.368, -45.8031
164.372, -45.8487
164.376, -45.8818
164.38, -45.9058
164.384, -45.9232
164.388, -45.9359
164.392, -45.9451
164.396, -46.0722
164.4, -46.1644
164.404, -46.1971
164.408, -46.2207
164.412, -46.2207
164.416, -46.2115
164.42, -46.2035
164.424, -46.3458
164.428, -46.432
164.432, -46.4945
164.436, -46.4261
164.44, -46.3772
164.444, -46.3355
164.448, -46.6136
164.452, -46.764
164.456, -46.8904
164.46, -46.9994
164.464, -47.0957
164.468, -47.1828
164.472, -47.2633
164.476, -47.339
164.48, -47.5143
164.484, -47.6244
164.488, -47.7215
164.492, -47.792
164.496, -47.8089
164.5, -47.8211
164.504, -47.83
164.508, -47.8242
164.512, -47.8099
164.516, -47.6307
164.52, -47.4686
164.524, -47.3212
164.528, -47.1864
164.532, -47.0807
164.536, -47
164.54, -46.9498
164.544, -46.907
164.548, -46.8612
164.552, -46.8315
164.556, -46.8155
164.56, -46.8111
164.564, -46.8074
164.568, -46.8187
164.572, -46.9473
164.576, -47.0579
164.58, -46.9155
164.584, -46.785
164.588, -46.6737
164.592, -46.5417
164.596, -46.4292
164.6, -46.3334
164.604, -46.2518
164.608, -46.1822
164.612, -46.1229
164.616, -46.0631
164.62, -45.9935
164.624, -45.9157
164.628, -45.8494
164.632, -45.7743
164.636, -45.6731
164.64, -45.587
164.644, -45.5135
164.648, -45.4602
164.652, -45.4334
164.656, -45.4012
164.66, -45.3553
164.664, -45.3161
164.668, -45.292
164.672, -45.2714
164.676, -45.2447
164.68, -45.2311
164.684, -45.2289
164.688, -45.2269
164.692, -45.2253
164.696, -45.2239
164.7, -45.2227
164.704, -45.2217
164.708, -45.2373
164.712, -45.283
164.716, -45.2824
164.72, -45.2818
164.724, -45.3154
164.728, -45.3397
164.732, -45.3574
164.736, -45.3874
164.74, -45.4092
164.744, -45.4251
164.748, -45.4366
164.752, -45.4132
164.756, -45.3841
164.76, -45.3685
164.764, -45.3552
164.768, -45.3532
164.772, -45.3672
164.776, -45.3773
164.78, -45.372
164.784, -45.3582
164.788, -45.3372
164.792, -45.3285
164.796, -45.3212
164.8, -45.3149
164.804, -45.3222
164.808, -45.3275
164.812, -45.3657
164.816, -45.5139
164.82, -45.6214
164.824, -45.6996
164.828, -45.7219
164.832, -45.7553
164.836, -45.7796
164.84, -45.8144
164.844, -45.8396
164.848, -45.8408
164.852, -45.832
164.856, -45.8245
164.86, -45.8088
164.864, -45.7954
164.868, -45.784
164.872, -45.7743
164.876, -45.766
164.88, -45.759
164.884, -45.6508
164.888, -45.5679
164.892, -45.5066
164.896, -45.4543
164.9, -45.4191
164.904, -45.3797
164.908, -45.3369
164.912, -45.319
164.916, -45.2852
164.92, -45.3006
164.924, -45.2974
164.928, -45.5846
164.932, -45.7932
164.936, -46.0307
164.94, -46.2203
164.944, -46.3064
164.948, -46.3517
164.952, -46.4019
164.956, -46.4382
164.96, -46.4647
164.964, -46.4666
164.968, -46.4681
164.972, -46.45
164.976, -46.4347
164.98, -46.4309
164.984, -46.4184
164.988, -46.4171
164.992, -46.4066
164.996, -46.4073
165, -46.4422
165.004, -46.4675
165.008, -46.4859
165.012, -46.4839
165.016, -46.4821
165.02, -46.4965
165.024, -46.507
165.028, -46.5146
165.032, -46.5373
165.036, -46.5538
165.04, -46.5658
165.044, -46.5612
165.048, -46.548
165.052, -46.5182
165.056, -46.4927
165.06, -46.4804
165.064, -46.4698
165.068, -46.4237
165.072, -46.3844
165.076, -46.3416
165.08, -46.3144
165.084, -46.2913
165.088, -46.2623
165.092, -46.2283
165.096, -46.1993
165.1, -46.1746
165.104, -46.1536
165.108, -46.1357
165.112, -46.1018
165.116, -46.0729
165.12, -46.0576
165.124, -46.0679
165.128, -46.0753
165.132, -46.1151
165.136, -46.1441
165.14, -46.1651
165.144, -46.1803
165.148, -46.1584
165.152, -46.1398
165.156, -46.1332
165.16, -46.1275
165.164, -46.1227
165.168, -46.1001
165.172, -46.0715
165.176, -46.0471
165.18, -46.0171
165.184, -45.9915
165.188, -45.9697
165.192, -45.9511
165.196, -45.9905
165.2, -46.0535
165.204, -46.0993
165.208, -46.0615
165.212, -46.0293
165.216, -46.0019
165.22, -45.9786
